product_id,customer_id,rating
55512044,172862,4
55512044,372656,5
55512044,17541525,5
55512044,16222254,5
55512044,26203026,5
55512044,19551867,5
55512044,16715844,5
55512044,701458,5
55512044,28589052,5
55512044,15124114,5
1000540,17994592,1
1000540,18983221,1
1000540,6686028,5
1000540,6315758,4
1000540,15343534,1
1000540,13119143,5
1000540,22146581,5
1000540,7499825,5
1000540,9777966,5
1000540,11337573,1
130461472,16643402,1
130461472,18374147,5
130461472,8760079,5
130461472,18374147,5
130461472,1286136,1
130461472,11103795,5
130461472,18374147,5
130461472,1990319,3
130461472,17337020,5
130461472,14973799,5
35043549,1316594,5
35043549,15625663,5
35043549,16158800,5
35043549,14125694,5
35043549,10648704,2
35043549,12386941,5
35043549,7516045,5
35043549,774421,5
35043549,10973291,5
35043549,21880986,5
435759,27468102,5
435759,21107936,5
435759,16943258,5
435759,16809365,5
435759,7948359,5
435759,29450788,4
435759,22040427,5
435759,5623466,5
435759,7327019,5
435759,22123508,5
97551646,5468393,2
97551646,11289445,1
97551646,11644066,5
97551646,19192462,1
97551646,9317363,5
97551646,5675937,1
97551646,21276595,5
97551646,13659898,5
97551646,25244601,5
97551646,14303005,2
1000534,6428685,5
1000534,22390094,5
1000534,22543471,5
1000534,8863577,5
1000534,6213620,5
1000534,13134264,3
1000534,14283466,5
1000534,27010529,5
1000534,909421,5
1000534,8865427,5
59143353,12168075,3
59143353,504619,1
59143353,23680604,1
59143353,11066172,5
59143353,25725715,1
59143353,8016330,5
59143353,12252122,5
59143353,26919246,1
59143353,14175101,2
59143353,9019150,1
20088686,17548259,5
20088686,365006,5
20088686,6895903,1
20088686,14143782,5
20088686,17938447,4
20088686,19975922,5
20088686,21125877,4
20088686,6976321,3
20088686,22823650,4
20088686,1982393,5
272847939,13623240,5
272847939,15283481,5
272847939,20126536,4
272847939,964788,5
272847939,10974846,3
272847939,24192712,3
272847939,356759,5
272847939,15441354,1
272847939,7507933,5
272847939,15604301,4
967303,1096169,1
967303,12250653,5
967303,6364841,1
967303,8164383,1
967303,133783,5
967303,11582614,5
967303,22183888,5
967303,11925385,3
967303,411385,5
967303,27954595,2
24026125,29404776,2
24026125,701458,5
24026125,7136176,5
24026125,7839420,5
24026125,16628233,5
24026125,13437189,5
24026125,19112399,2
24026125,22489156,4
24026125,24657861,5
24026125,7716593,5
134516823,12410032,4
134516823,14906610,5
134516823,1540495,5
134516823,14087120,5
134516823,29367990,5
134516823,29740379,5
134516823,26021938,5
134516823,5710994,5
134516823,8515714,5
134516823,363115,5
118799008,78091,5
118799008,1846601,5
118799008,162493,5
118799008,5684,5
118799008,29388176,5
118799008,7411768,5
118799008,13609956,5
118799008,274762,5
118799008,22807434,5
118799008,5821457,5
273866422,10050913,5
273866422,7136176,5
273866422,15999205,4
273866422,22434320,5
273866422,28199673,3
273866422,7909131,4
273866422,1073059,5
273866422,19182415,5
273866422,8523973,5
273866422,8674036,5
76404389,17398647,1
76404389,20351766,5
76404389,20456919,2
76404389,26304409,5
76404389,127739,5
76404389,10784222,5
76404389,961281,5
76404389,11177767,5
76404389,6721516,3
76404389,1272025,5
169522868,390467,5
169522868,1743099,5
169522868,12705146,5
169522868,16789641,2
169522868,560934,4
169522868,1459542,4
169522868,6895903,1
169522868,26895591,5
169522868,14614360,5
169522868,18115728,5
116447512,5257327,4
116447512,11416613,1
116447512,7954607,3
116447512,13157094,5
116447512,17938447,4
116447512,13886449,5
116447512,22522270,1
116447512,14588684,2
116447512,6203773,1
116447512,2217021,1
24028050,28373430,5
24028050,1839765,5
24028050,7136176,5
24028050,27182256,1
24028050,12250653,5
24028050,1691722,5
24028050,13841164,5
24028050,7950083,5
24028050,9319072,5
24028050,24493380,5
498703,101598,5
498703,20339788,5
498703,5278471,4
498703,8260188,5
498703,12055800,5
498703,13623240,5
498703,409512,5
498703,1201005,5
498703,13683745,1
498703,20191837,5
685882,470078,5
685882,10551395,5
685882,7017126,5
685882,7136176,5
685882,7839420,5
685882,9667979,5
685882,15104085,5
685882,5916313,5
685882,342718,5
685882,8144584,5
155646584,29888646,1
155646584,7267624,5
155646584,15436788,5
155646584,20983722,5
155646584,7716383,5
155646584,6734474,5
155646584,29372217,5
155646584,29635954,5
155646584,25854389,5
155646584,20726178,5
97551646,5468393,2
97551646,11289445,1
97551646,11644066,5
97551646,19192462,1
97551646,9317363,5
97551646,5675937,1
97551646,21276595,5
97551646,13659898,5
97551646,25244601,5
97551646,14303005,2
87483010,13845560,5
87483010,21878073,5
87483010,15122776,5
87483010,11805162,3
87483010,8710619,5
87483010,701068,5
87483010,5861453,5
87483010,1595233,5
