product_id,customer_id,rating
121485349,16730196,5
121485349,1503495,5
121485349,14980,2
121485349,21251388,4
121485349,565632,1
121485349,1069418,5
121485349,96158,4
121485349,37593,5
121485349,7178520,5
121485349,6133234,3
11254933,13737027,1
11254933,13349581,5
11254933,29174400,3
11254933,29081419,5
11254933,28869712,5
11254933,23694124,5
11254933,1394628,4
11254933,11219646,5
11254933,11073828,5
11254933,13878178,5
24250831,20996098,5
24250831,21414912,5
273879908,15622188,5
273879908,23410617,5
632680,5597474,5
632680,6141043,5
632680,24212443,5
632680,1529363,1
632680,14892722,5
632680,20572385,4
632680,224531,5
632680,28464963,1
632680,14177003,5
632680,22764431,4
1634981,7693285,5
1634981,11960245,5
1634981,20187095,5
1634981,11073828,5
1634981,15689663,5
1634981,7481240,5
1634981,7262338,2
1634981,26866854,5
1634981,20320076,5
1634981,10367136,5
5902685,9825265,5
5902685,20248099,5
5902685,27287172,5
5902685,11759051,5
5902685,945720,4
5902685,7174912,5
5902685,20280835,5
5902685,39352,5
5902685,8322830,5
5902685,12396344,5
273598230,17844506,1
273598230,6608146,5
273598230,6836960,5
273598230,48334,5
273598230,14906388,5
273598230,22410297,5
273598230,15862580,5
273598230,982575,5
273598230,11262175,5
273598230,29336446,5
6874429,27250152,5
6874429,8440294,5
6874429,8038460,5
6874429,6290245,2
6874429,16939279,5
6874429,15632052,5
6874429,27583051,5
6874429,28044361,5
6874429,17457525,5
6874429,27195613,5
116438272,686449,4
116438272,1817517,4
116438272,24814043,4
116438272,13642615,3
116438272,22005003,5
116438272,9929956,2
116438272,7538662,5
116438272,14360058,5
116438272,22764978,5
116438272,6156610,5
25108217,1115621,5
25108217,10909734,5
25108217,9116377,5
25108217,10640849,5
25108217,5328753,5
25108217,9712193,5
25108217,22847944,5
25108217,7323842,5
25108217,22377439,5
25108217,9015984,5
68421547,7136176,5
68421547,7136176,5
68421547,7136176,5
68421547,7136176,5
68421547,21214,5
68421547,1497106,5
68421547,20215207,5
68421547,20297837,5
68421547,14349122,1
68421547,13160713,5
193879341,10881378,5
193879341,5194482,1
193879341,18022084,5
193879341,18828966,5
193879341,10890363,4
193879341,26248425,5
193879341,7129316,5
193879341,10890363,4
193879341,5131573,5
193879341,15246507,5
82721609,17041173,3
82721609,14270341,5
82721609,11781766,5
82721609,79655,5
82721609,24351226,5
82721609,11434424,3
82721609,12716733,3
82721609,17062129,5
82721609,15408613,5
82721609,22431050,5
158399593,28855397,5
158399593,8298942,4
158399593,10093817,5
158399593,9947135,1
158399593,24821575,5
158399593,10810198,1
158399593,15274054,5
158399593,11110645,5
158399593,494671,5
158399593,26744605,5
87913382,14759797,1
87913382,14759797,1
87913382,14759797,1
87913382,14759797,1
87913382,494671,5
87913382,494671,5
87913382,494671,5
87913382,494671,5
87913382,494671,5
87913382,17568595,3
1672157,847883,5
1672157,12410032,4
1672157,13491056,5
1672157,368266,5
1672157,6805345,5
1672157,840426,5
1672157,5099986,4
1672157,5652322,5
1672157,13885205,5
1672157,5610196,5
460943,1825090,4
460943,21605385,5
460943,13494455,5
460943,22472743,2
460943,18139900,4
460943,22407735,1
460943,17142239,5
460943,17548544,5
460943,5416356,5
460943,12276174,5
66640235,20505247,5
66640235,1465832,2
66640235,17602002,5
66640235,11912575,5
66640235,10861673,5
66640235,7311177,5
66640235,22132155,4
66640235,12706448,1
66640235,13092856,5
66640235,10132334,5
46179013,7178520,5
46179013,8500358,5
46179013,19189166,5
46179013,16036166,5
46179013,16036044,5
46179013,16036326,5
46179013,11662277,5
46179013,20464515,5
46179013,12692425,5
46179013,16941195,1
767101,9661288,3
767101,17815832,1
767101,27798832,5
767101,1315087,4
767101,24402807,5
767101,7845020,5
767101,1922950,5
767101,26731497,5
767101,8019148,4
767101,21682888,5
35761444,494869,5
35761444,320601,5
35761444,27469365,5
35761444,6415671,5
35761444,890619,5
35761444,147854,5
35761444,7770778,5
35761444,6608767,5
35761444,11112137,4
35761444,26369055,1
1672153,1221051,1
1672153,1225027,5
1672153,22423295,1
1672153,14821559,4
1672153,1345595,5
1672153,840426,5
1672153,6104675,5
1672153,27225884,4
1672153,12043875,5
1672153,11467661,3
1313871,28940066,5
1313871,13160713,5
1313871,12031575,5
1313871,12031611,5
1313871,29780322,5
1313871,8005335,4
1313871,6018,5
1313871,8391901,5
1313871,10973375,5
1313871,5717873,5
169246554,12601254,5
169246554,14920558,5
169246554,18818003,5
169246554,5327039,4
169246554,5652966,5
169246554,20068123,5
169246554,21586545,5
169246554,13705476,5
169246554,28251213,5
169246554,21791728,5
111292323,28740261,5
111292323,6144170,1
111292323,54158,5
111292323,28061278,5
111292323,6401089,4
111292323,6922699,1
111292323,142597,5
111292323,15143262,5
111292323,26896988,5
111292323,12914828,5
190489303,14920558,5
190489303,14920558,5
190489303,10430668,5
190489303,843149,5
190489303,13705476,5
190489303,8446347,5
190489303,24729554,5
190489303,18935278,5
190489303,8796518,5
190489303,12864678,5
74450527,13496952,5
74450527,1422968,5
74450527,1922464,5
74450527,336488,1
74450527,28116134,4
74450527,11209884,5
74450527,7039499,5
74450527,11771167,5
74450527,27347875,5
74450527,13154549,1
121485349,16730196,5
121485349,1503495,5
121485349,14980,2
121485349,21251388,4
121485349,565632,1
121485349,1069418,5
121485349,96158,4
121485349,37593,5
121485349,7178520,5
121485349,6133234,3
796867,7351505,5
796867,5465452,5
796867,15504275,4
796867,26731497,5
796867,20978860,5
796867,165215,2
796867,11558956,2
796867,14561085,5
796867,1467047,5
796867,21178953,5
15795542,8812222,5
15795542,6922699,3
15795542,17947676,5
15795542,27331931,5
15795542,16946667,4
15795542,1243686,1
15795542,17171406,5
15795542,8883727,1
15795542,8070773,5
15795542,13623240,5
168562118,28006582,5
168562118,19900517,5
168562118,8154232,1
168562118,13963972,5
168562118,10937573,5
168562118,1829099,5
168562118,26659957,5
168562118,16893393,5
168562118,15575721,5
168562118,28408178,4
171564906,5131573,5
171564906,2142662,5
171564906,9733669,5
171564906,140195,5
171564906,22812099,3
171564906,5783110,5
171564906,5112722,1
171564906,1450675,5
171564906,7319876,5
171564906,27037314,5
632681,958912,5
632681,8221679,3
632681,39352,5
632681,754654,5
632681,717425,5
632681,7868504,5
632681,2078082,5
632681,20009616,2
632681,21582671,5
632681,22094656,5
78280482,9724346,5
78280482,1809374,5
78280482,1760229,1
78280482,17394416,1
78280482,7437043,3
78280482,29716,5
78280482,1044298,5
78280482,18597813,5
78280482,485307,1
78280482,21331308,5
630777,23726196,5
630777,1324742,5
630777,19738695,1
630777,25945158,2
630777,7178520,5
630777,23340838,5
630777,943425,3
630777,12956104,4
630777,6284023,5
630777,20127477,5
57243183,1128613,5
57243183,19336161,5
57243183,9635707,5
57243183,9201732,4
57243183,140195,5
57243183,590798,5
57243183,1411593,5
57243183,1925780,5
57243183,1073939,3
57243183,17950371,5
55915384,25555383,2
55915384,24318380,5
55915384,8267816,4
55915384,10316917,1
55915384,22642336,5
55915384,7351505,5
55915384,27921032,5
55915384,8584498,5
55915384,6253969,5
55915384,12049892,5
2042227,22456122,1
2042227,840426,5
2042227,5652322,5
