product_id,customer_id,rating
113568856,13462175,4
113568856,1317778,5
113568856,21214,5
113568856,449400,5
113568856,7870961,5
113568856,7785097,5
113568856,6620941,3
113568856,16118623,1
113568856,8874553,4
113568856,28984160,5
273908702,194551,5
273908702,14959944,5
273908702,29868486,5
273908702,22412501,5
273908702,6031140,5
273908702,29772889,5
110850007,5886268,5
110850007,5886268,5
110850007,7691144,5
110850007,365468,4
110850007,7178731,5
110850007,28403392,5
110850007,29709398,5
110850007,2148991,2
110850007,317483,5
110850007,8564408,5
201437484,335692,4
201437484,350898,5
201437484,11022497,5
201437484,321959,5
201437484,8660878,5
201437484,368266,5
201437484,17763547,5
201437484,17257837,5
201437484,1586787,5
201437484,5607371,5
109393113,15251101,1
109393113,1660124,1
109393113,18658299,5
109393113,29276076,1
109393113,919948,5
109393113,20732378,3
109393113,14476983,1
109393113,10727618,1
109393113,22314679,5
109393113,16487585,4
123836523,20299667,1
123836523,16050597,5
123836523,11879738,1
123836523,6417992,5
123836523,6784922,5
123836523,13712644,5
123836523,5147621,5
123836523,2187100,5
123836523,9599726,5
123836523,7984381,5
73179180,665037,5
73179180,6599406,5
73179180,14087120,5
73179180,20869395,5
73179180,16868962,5
73179180,16281137,5
73179180,7201622,5
73179180,14663906,5
73179180,8109584,5
73179180,321278,1
110850007,5886268,5
110850007,5886268,5
110850007,7691144,5
110850007,365468,4
110850007,7178731,5
110850007,28403392,5
110850007,29709398,5
110850007,2148991,2
110850007,317483,5
110850007,8564408,5
73315307,5220125,5
73315307,5484212,1
73315307,2083170,5
73315307,5379392,5
73315307,6552628,1
73315307,21349129,5
73315307,27667879,5
73315307,22375656,5
73315307,7902745,4
73315307,88005,5
273908414,29851695,5
273908414,9692812,5
273908414,13081616,5
273908414,29848889,4
273908414,6031140,5
273908414,8286977,5
273906695,13740811,1
273906695,1564566,5
273906695,17196173,5
273906695,801697,5
273906695,10479731,5
273906695,5451840,5
273906695,15619286,5
273906695,1698068,5
273906695,29831062,5
273891515,8931844,5
273891515,2169448,5
273891515,19344926,5
273900797,19533256,1
273900797,13204983,5
273900797,13176488,5
273900797,6886897,5
273900797,6031140,5
142439870,26189512,4
142439870,26197043,5
142439870,1860581,5
142439870,13908548,1
142439870,14130275,1
142439870,151166,1
142439870,6329070,5
142439870,7199203,5
142439870,10729329,5
142439870,5584135,5
143957287,1012465,3
143957287,6057598,5
143957287,10756391,5
143957287,10756391,5
143957287,5271702,5
143957287,1526015,3
143957287,28389961,1
143957287,10489169,4
143957287,1696686,5
143957287,5131573,4
1935009,19366060,5
1935009,22273774,1
1935009,1110677,5
1935009,5912097,5
1935009,24727189,5
1935009,1040069,5
1935009,17309757,5
1935009,16388119,1
1935009,5315304,5
1935009,25794458,5
146266186,29736375,3
146266186,27347875,5
146266186,21855333,5
146266186,635582,5
146266186,11566999,5
146266186,708667,5
146266186,10483816,5
146266186,26731497,5
146266186,11784259,5
146266186,11313323,5
72796676,27768493,5
72796676,9895189,5
72796676,21365356,5
72796676,17841642,1
72796676,12575160,5
72796676,1548193,5
72796676,12038470,5
72796676,994670,3
72796676,14092,5
72796676,27864777,5
273380922,9962549,5
145613865,19244698,4
145613865,18171204,1
145613865,2134506,1
145613865,16021663,5
145613865,12835093,5
145613865,10662926,5
145613865,10776522,5
145613865,9779937,5
145613865,27606085,5
145613865,10350093,4
102391960,16775401,5
102391960,16464130,3
102391960,16775391,5
102391960,16488758,5
102391960,273157,3
102391960,8590027,5
102391960,13279914,5
102391960,6791008,5
102391960,26040611,5
102391960,26729219,5
216238849,28997201,5
216238849,10664998,2
216238849,10643161,1
216238849,22387890,5
216238849,6168406,5
216238849,203262,5
216238849,11834002,4
216238849,11475318,5
216238849,24578949,5
216238849,28221920,3
135284107,1003011,5
135284107,5739979,5
135284107,23433167,5
135284107,6169679,5
135284107,10607430,4
135284107,13465953,1
135284107,21659069,4
135284107,13592026,5
135284107,17956859,5
135284107,10914930,3
123838761,5095148,5
123838761,16868209,5
123838761,7749276,2
123838761,1910474,1
123838761,20310972,4
123838761,513724,1
123838761,6155198,1
123838761,1866036,5
123838761,6801293,5
123838761,934969,5
174593826,8272217,5
174593826,26286280,5
174593826,29784919,5
174593826,20593091,5
174593826,22612466,5
174593826,1426713,4
174593826,29118319,5
174593826,9979793,4
174593826,9886698,5
174593826,5638126,1
299431,9729044,5
299431,5733675,2
299431,18198761,1
299431,675986,5
299431,147405,4
299431,28093744,5
299431,8568339,4
299431,8367982,5
299431,13308937,4
299431,21611327,5
158868703,1491027,5
158868703,8405202,5
158868703,945720,5
158868703,1767337,2
158868703,921791,4
158868703,22485642,1
158868703,7508856,2
158868703,29182891,4
158868703,242818,3
158868703,1778818,5
76480235,353068,4
76480235,27774513,5
76480235,14144556,5
76480235,16933054,5
76480235,14425321,3
76480235,21145371,1
76480235,12484289,1
76480235,28439652,4
76480235,22530590,5
76480235,19964151,5
102782859,1146330,4
102782859,1186933,2
102782859,872493,5
102782859,24817142,5
102782859,15219086,5
102782859,14573730,1
102782859,14369273,4
102782859,24730,5
102782859,1976895,3
102782859,13713456,5
134364129,12278076,5
134364129,10951613,5
134364129,15580285,3
134364129,17523884,5
134364129,5271702,5
134364129,27631308,5
134364129,7488505,5
134364129,21673647,5
134364129,7488505,5
134364129,406082,1
56859344,23944786,3
56859344,1624838,5
56859344,20435065,5
56859344,24159341,4
56859344,7178520,5
56859344,24163368,5
56859344,458664,4
56859344,1680101,5
56859344,21674295,5
56859344,813507,5
389145,29328924,1
389145,12338268,1
389145,24304082,5
389145,9854651,1
389145,7502258,1
389145,12137467,1
389145,20456832,5
389145,12732716,3
389145,7178520,5
389145,5506170,5
172146754,8123262,5
172146754,1660124,4
172146754,10227681,5
172146754,862856,5
172146754,273613,2
172146754,7432501,5
172146754,1818031,5
172146754,246336,1
172146754,20599748,3
172146754,22730065,5
174593860,10259761,5
174593860,18875203,3
174593860,1617051,1
174593860,13377469,1
174593860,29343917,5
174593860,7522143,1
174593860,21148665,5
174593860,141057,3
174593860,20302051,3
174593860,28023694,5
201437484,335692,4
201437484,350898,5
201437484,11022497,5
201437484,321959,5
201437484,8660878,5
201437484,368266,5
201437484,17763547,5
201437484,17257837,5
201437484,1586787,5
201437484,5607371,5
1059892,11455615,4
1059892,10803845,1
1059892,27748431,5
1059892,14128889,1
1059892,21696206,5
1059892,26520902,4
1059892,10788548,3
1059892,489701,5
1059892,7920705,1
1059892,5618371,5
71672203,7178520,5
71672203,6599406,5
71672203,11708781,5
71672203,5891273,5
71672203,19338474,5
71672203,29367951,5
71672203,17582624,5
71672203,655109,5
71672203,2239575,5
71672203,13370661,5
123847933,1961698,5
123847933,13145034,5
123847933,2083170,5
123847933,26129084,5
123847933,5876628,5
123847933,1876807,5
123847933,7607,5
123847933,336756,5
123847933,8727189,5
123847933,16091633,5
36007224,25220274,5
36007224,13471589,5
36007224,750969,5
36007224,706546,5
36007224,6161158,5
36007224,6831033,5
36007224,337158,5
36007224,10187579,5
36007224,20153047,3
36007224,1896391,5
123518348,7178520,5
123518348,439265,1
123518348,20620820,1
123518348,10171296,5
123518348,387778,3
123518348,6711437,5
123518348,19517181,5
123518348,24265239,5
123518348,6821850,5
123518348,16426034,5
19419738,22362103,5
19419738,24261509,5
19419738,14163225,5
19419738,7496496,4
19419738,20189609,5
19419738,7591165,5
19419738,8540168,5
19419738,5163507,5
19419738,28291758,1
19419738,391304,5
88798139,1577926,5
88798139,15252679,5
88798139,12583473,3
88798139,28224717,5
88798139,1875379,5
88798139,328789,5
88798139,21616768,5
88798139,23582572,4
88798139,199081,5
